Facility_Name,ODRSF_facility_type,Prov_Terr,Latitude,Longitude
Dr. J. Seaton Elementary,park,on,43.32822893,-80.20087694
Dr. J.E. Davey Elementary,park,on,43.25762287,-79.86095572
Dr. Martin L. Dobkin Community Park,park,on,43.57964826,-79.63533484
Dr. William Bethune Park,park,on,43.20865603,-79.88656223
Dragon Fly Woods,park,on,42.92508001,-81.16928629
Dragonfly Park,park,on,45.31598154,-75.60418111
Drew Doak Park,park,on,44.06134393,-79.43848205
Drew Park,park,on,43.54238047,-80.27111736
Drumlins Park,park,on,45.2743814,-75.70591891
Drummond Park,park,on,43.56657836,-80.24566257
Drumoak Road Parkette,park,on,43.66082828,-79.5288723
Drumquin Park,park,on,43.53265257,-79.78754156
Drumsnab Parkette,park,on,43.67494622,-79.3676275
Dryden Natural Area,park,on,43.42056947,-80.45857846
Dryden Parkette,park,on,43.39839332,-79.79409403
Dubray Parkette,park,on,43.72975473,-79.47820885
Duchess Avenue Park,park,on,42.96924899,-81.26048421
Dufferin - King Park,park,on,43.63795958,-79.42748438
Dufferin Hill Park,park,on,43.70269421,-79.45179796
Duke Park,park,on,43.45884678,-80.50022154
Duncairn Park,park,on,43.74086716,-79.35012589
Duncan C. Little Park,park,on,43.70425912,-79.32029873
Duncan Creek Park,park,on,43.80331873,-79.3613544
Duncan Rd Parkette,park,on,43.90467185,-79.23927499
Duncaster Park,park,on,43.36121418,-79.84271452
Dundana Elementary,park,on,43.25809854,-79.95156641
Dundas - St.Clarens Parkette,park,on,43.6497946,-79.43875823
Dundas - Watkinson Parkette,park,on,43.66529241,-79.46061171
Dundas Central Elementary,park,on,43.2693331,-79.95814257
Dundas Open Space,park,on,43.27237546,-79.96547733
Dundas Parkette,park,on,43.66341212,-79.34800834
Dundas Pool Arena,park,on,43.26555644,-79.96228697
Dundas Valley Secondary,park,on,43.25779513,-79.97570848
Dundonald Park,park,on,45.41295411,-75.70111897
Dundurn Park,park,on,43.26919271,-79.8838245
Dundurn Parkette,park,on,43.26659694,-79.8826916
Dunfield Park,park,on,43.70528476,-79.39433481
Dunham Park,park,on,44.2541233,-76.60433855
Dunhill Place Park,park,on,43.52942222,-80.29399837
Dunkirk Park,park,on,42.981418,-79.242209
Dunkirk Place Park,park,on,42.96370006,-81.25187908
Dunlop Drive Older Adult Centre,park,on,43.17308189,-79.23398049
Dunlop Park,park,on,45.2979645,-75.89369166
Dunn Avenue Parkette,park,on,43.639494,-79.43347172
Dunn Park,park,on,43.54892022,-79.68916709
Dunollie Park,park,on,45.35591829,-75.9421777
Dunrobin Shores Park,park,on,45.46299249,-75.9720944
Dunsmore Park,park,on,44.41255628,-79.65675274
Dunvegan Parkette,park,on,43.69603111,-79.40906684
Duplex Parkette,park,on,43.72132886,-79.40311932
Durand Park,park,on,43.25020264,-79.87607964
Durham Green,park,on,43.39314538,-80.41049924
Durham Street,park,on,46.48961821,-80.99483023
Dutchie's Hole Park,park,on,45.4205605,-75.66756028
Dyck Park,park,on,43.39071081,-80.33768942
Dyer Crescent Swmf,park,on,43.0171689,-81.33464747
Dylan Way Park,park,on,45.28783693,-75.71248742
Dyments Pond Park,park,on,44.37843933,-79.69197822
E.T. Seton Park,park,on,43.70686305,-79.3332455
Eaglehead Park,park,on,45.2737426,-75.93865216
Earl Brimblecombe Park,park,on,43.52573219,-80.2938435
Earl Court Park,park,on,43.3196391,-79.82048884
Earl Nichols Park And Arena,park,on,42.94433901,-81.25302939
Earnie Mitchell Park,park,on,43.68945532,-79.75630659
East Bank Levee,park,on,43.36557823,-80.31661511
East Bayfield Park,park,on,44.41775698,-79.70461539
East Bridle Path Park,park,on,45.34958595,-75.64258569
East Don Parkland,trail,on,43.8010264,-79.3778934
East Kiwanis Place Parkette,park,on,43.24896118,-79.81684215
East Lions Park,park,on,42.99679192,-81.18234485
East Point Park,park,on,43.76096855,-79.15687782
Eastdale Park,park,on,43.22774591,-79.73589336
Eastdale Parkette,park,on,43.6953047,-79.30167821
Eastforest Park,park,on,43.43244146,-80.53655855
Eastforest Park Natural Area,park,on,43.43330791,-80.53616866
Eastmount,park,on,43.23567394,-79.84743504
Easton Parkette,park,on,43.41112004,-79.79372744
Eastpine Park,park,on,43.82974733,-79.30739431
Eastport Park,park,on,43.22319711,-79.21025117
Eastvale Parkette,park,on,43.84058858,-79.24630609
Eastview Community Park,park,on,44.40441407,-79.65844708
Eastwood Park,park,on,43.27270853,-79.85543732
Ebury Park,park,on,42.94784728,-81.21290749
Eby Park,park,on,43.45062318,-80.43703114
Eby Woods,park,on,43.40512115,-80.52781673
Eby Woods Trail,park,on,43.40653536,-80.53010062
Eccles Park,park,on,44.38700842,-79.699243
Eccolands Park,park,on,45.31482636,-75.69569679
Echo Drive Parkette,park,on,45.39845141,-75.67871935
Echo Valley Park,park,on,43.652433,-79.54347244
Echowoods Park,park,on,45.27173186,-75.94242045
Ed And Anne Mirvish Parkette,park,on,43.66657848,-79.41151707
Ed Blake Park,park,on,43.01758339,-81.23370226
Ed Hollyer Park,park,on,45.31758461,-75.89410372
Eden Oak Park,park,on,43.45263442,-80.40305725
Eden Point,park,on,46.45760564,-80.98195059
Eden Valley Open Space,park,on,44.29341821,-76.45299514
Eden Valley Park,park,on,43.67882281,-79.53432672
Eden Valley South Open Space,park,on,44.29184364,-76.45073469
Edenbrook Park,park,on,43.67560642,-79.52476718
Edenwood Park,park,on,44.30355849,-76.45825044
Edgehill Park,park,on,45.37651692,-75.66342764
Edgelake Park,park,on,43.24223973,-79.72928522
Edgemere Promenade,park,on,43.46624375,-79.64350951
Edgeware Park,park,on,43.48494921,-79.67998139
Edgewood Parkette,park,on,43.66983012,-79.31304524
Edinborough Park,park,on,43.67340398,-79.4999575
Edithvale Park,park,on,43.7764313,-79.42467987
Edmund Green,park,on,43.44029199,-80.4651656
Edward Craig Park,park,on,45.13525697,-75.72784309
Edward E. Goold Park,park,on,43.14946843,-80.2748332
Edward Jeffreys Pond,park,on,43.89190748,-79.27964971
Edward Kidd Parkette,park,on,45.1381997,-75.72164153
Edward L. Scarlett Park,park,on,43.67081747,-79.65328584
Edward T Crowle Pes,park,on,43.89078978,-79.25661723
Edwards Memorial Park,park,on,43.26606121,-79.97080852
Edwards Park,park,on,45.3220173,-75.4647174
Egan Chutes Pp,park,on,45.14272341,-77.72612739
Egbert Reitsma Parkette,park,on,45.46940906,-76.20578722
Egelton Woods,park,on,42.99695131,-81.31677457
Egerton Park,park,on,43.50933615,-81.70969177
Eglinton - Gilbert Parkette,park,on,43.69216709,-79.46371949
Eglinton Ravine Park,park,on,43.72956111,-79.2718364
Eighth Street Park,park,on,43.60254207,-79.50793556
Ej Sand Pes,park,on,43.81182325,-79.41318084
Elder Park,park,on,44.23343093,-76.51250664
Eldon Craig Park,park,on,45.22879639,-75.47497972
Eldon House,park,on,42.98463947,-81.25559019
Eleanor Casely Park,park,on,43.88990206,-79.33310861
Elevator Bay Park,park,on,44.21784959,-76.53451967
Elijah Park,park,on,43.73143079,-79.43680115
Elisha Scharf Park,park,on,45.32590116,-75.89177893
Elizabeth Gardens Parkette,park,on,43.37219739,-79.73482771
Elizabeth Park,park,on,44.36010705,-79.71020606
Elkhorn Parkette,park,on,43.77133224,-79.37937569
Ellen Fairclough Pes,park,on,43.84901758,-79.25595728
Ellerslie Park,park,on,43.76521461,-79.43960317
Ellesmere Park,park,on,43.76055535,-79.29893404
Ellesmere Ravine Park,park,on,43.78642424,-79.20065767
Ellesmere Reservoir Park,park,on,43.78509705,-79.20189566
Elliot Park,park,on,43.35687308,-81.48191342
Ellis Creek Park,park,on,43.5232457,-80.30591182
Ellis Leuschner Challenge Park,park,on,43.56807816,-79.6793217
Elm Park - North York,park,on,43.76988642,-79.52522164
Elm Park - York,park,on,43.70633276,-79.51626559
Elm Road Park,park,on,43.46552612,-79.71636078
Elm Tree Green,park,on,43.40075065,-80.48483879
Elma Street Park,park,on,43.1822829,-79.25596915
Elmbrook Park,park,on,43.66051395,-79.58443718
Elmhurst Park,park,on,45.35930947,-75.78589562
Elmira Park,park,on,43.51752111,-80.28097952
Elmridge Park,park,on,45.44364745,-75.60422556
Elmsdale Park,park,on,43.42351228,-80.49372865
Elmwood Street East Park,park,on,44.24137708,-76.52147722
Elron Park,park,on,43.01995315,-81.16237319
Elward - Mansion Parkette,park,on,43.69112754,-79.28099172
Emerald Links Phase Iii Park,park,on,45.25139475,-75.60739839
Emerald Park,park,on,44.26223071,-76.55956899
Emerald Woods Park,park,on,45.34514587,-75.63996504
Emerson Park,park,on,43.40843263,-79.79340074
Emery Hill Parkette,park,on,43.89215632,-79.29848647
Emery Parks Yard,park,on,43.75352762,-79.54853532
Emily Cline Park,park,on,43.47046424,-79.74828143
Emma Martin Park,park,on,44.24273889,-76.48045998
Emms Park,park,on,44.34345133,-79.71432199
Emond Park,park,on,45.43652026,-75.66508447
Empress Avenue Park,park,on,42.98970629,-81.26843195
Empress Parkette,park,on,43.77396152,-79.39022637
Enfield Park,park,on,43.5916968,-79.54767155
English Landing Park,park,on,44.28560522,-76.3199422
Enterprise Swm,park,on,43.01711948,-81.19306832
Entrance Park,park,on,45.32611967,-75.81709908
Environmental Park,park,on,44.05898171,-79.49395537
Equestrian Way Park,park,on,43.42180583,-80.34355402
Eramosa River Park,park,on,43.54422023,-80.22898533
Erchless Estate,park,on,43.44203058,-79.66714419
Erchless Estates,park,on,43.4416704,-79.66725655
Erica Stark Parkette,park,on,43.67250712,-79.34568131
Erin Centre Trail,park,on,43.54565699,-79.71985471
Erin Meadows,park,on,43.55533259,-79.71798035
Erin Woods,park,on,43.56698045,-79.71476473
Erinbrook Park,park,on,43.40951695,-80.49330341
Erinbrook Park Greenway,park,on,43.40974598,-80.4904538
Ernest Smith Park,park,on,45.3190796,-75.89120241
Ernie Calcutt Park,park,on,45.36565604,-75.68569792
Erwin Krickhahn Park,park,on,43.65933627,-79.44617029
Escarpment Open Space,park,on,43.24613167,-79.86427861
Escarpment Park (Chimo),park,on,45.30849113,-75.89443209
Escarpment Park (Knudson),park,on,45.31978027,-75.90672389
Escarpment Rail Trail,park,on,43.20440768,-79.82282727
Escarpment Ward 1,park,on,43.24479818,-79.88998353
Escarpment Ward 2,park,on,43.24498172,-79.8568136
Escarpment Ward 3,park,on,43.23950714,-79.83816556
Escarpment Ward 4,park,on,43.2306587,-79.81896997
Escarpment Ward 5,park,on,43.2209203,-79.81598542
Esplanade Park,park,on,44.25860741,-76.38035683
Esplanade Promenade,park,on,43.45062564,-79.65681707
Etienne Brule Park,park,on,43.65598418,-79.49812922
Etobicoke Valley,park,on,43.62049654,-79.56712019
Euclid Avenue Parkette,park,on,43.66494419,-79.41466252
Eureka St Parkette,park,on,43.86270219,-79.31285801
Ev Tremblay Park,park,on,45.39952028,-75.71157873
Evanslea Park,park,on,44.07280636,-79.43961945
Evaridge Dr Parkette,park,on,43.89896017,-79.23633416
Everett Park,park,on,43.69562251,-79.31038005
Everglade Swp,park,on,43.41071595,-80.52410247
Evergreen Heights Park,park,on,42.82706585,-80.31281517
Evergreen Park,park,on,45.37298019,-75.75367416
Everitt Park,park,on,44.21219504,-76.5762505
Exbury Park,park,on,43.73043715,-79.50419888
Exhibition Creek,park,on,43.89791924,-79.26252247
Expressway Trail,park,on,43.45285135,-80.46623631
Ezard Park,park,on,43.78537126,-79.71199138
Fairbank Memorial Park,park,on,43.69184483,-79.44774746
Fairbirch Park,park,on,43.53686479,-79.60869987
Fairchild Parkette,park,on,43.78536046,-79.4209209
Faircourt Park,park,on,43.21965572,-79.76291319
Faircrest Heights Park,park,on,45.39838342,-75.64815065
Faircrest Park,park,on,44.24695531,-76.41352224
Fairfield Parkette,park,on,43.29578727,-79.8636423
Fairford Avenue Parkette,park,on,43.67525061,-79.32062421
Fairglen Park,park,on,43.787891,-79.32623449
Fairgrounds Park,park,on,44.05394534,-79.44825526
Fairlake Parkette,park,on,43.33395678,-80.3278092
Fairmeadow Parkette,park,on,43.75582257,-79.398019
Fairmile Estates Park,park,on,45.06566663,-75.6622407
Fairmile West Park,park,on,45.06498553,-75.65635507
Fairmont Park,park,on,45.39814242,-75.71895454
Fairmont Trail,park,on,42.9851912,-81.1897147
Fairview Golf Course,park,on,43.18057614,-79.24404248
Fairview Heights Park,park,on,42.84063167,-80.48473376
Fairway Cres - Swp,park,on,43.44230384,-80.41564661
Fairway Hill Park,park,on,44.23161413,-76.53467505
Fairway Rd N - Swp,park,on,43.44928282,-80.39668908
Fairy Lake,park,on,44.04627059,-79.45816702
Falconbridge Community Centre,park,on,46.5788466,-80.81225501
Falconridge Drive - Natural Area & Swp,park,on,43.49319548,-80.47615417
Falconridge Drive Natural Area,park,on,43.49321654,-80.47694373
Falgarwood Park,park,on,43.47700837,-79.68389631
Falkirk West Park,park,on,43.21407738,-79.92532053
Fallowfield Dr - Swp,park,on,43.41514557,-80.46211117
Fallowfield Natural Area Park,park,on,43.41179506,-80.46009795
Fallowfield Park,park,on,43.41702804,-80.46075483
Falls View Park,park,on,42.97598546,-81.2465658
Falstaff Park,park,on,43.71673795,-79.50342493
Fanfare Park,park,on,43.7918487,-79.13954621
Fanshawe Optimist Little League Park,park,on,43.04010936,-81.23487382
Fanshawe Ridge North Swmf,park,on,43.04835773,-81.22827287
Farmcrest Parkette,park,on,43.77086583,-79.32055806
Farmstead Ridge Park,park,on,45.12282077,-75.71999522
Farmstead Woodlot,park,on,43.49769893,-79.85995562
Farnsborough Park,park,on,43.01666808,-81.19751096
Farquharson Arena,park,on,42.96908356,-81.24224092
Farringdon Park,park,on,43.10790185,-80.27925337
Father Caulfield Park,park,on,43.70670831,-79.37260953
Father Eugene Oreilly Park,park,on,43.81608403,-79.72741705
Father Michael Mcgivney Ca,park,on,43.8521344,-79.27836055
Father Sean O'Sullivan 2,park,on,43.21701484,-79.77529043
Fawcett,park,on,46.70469141,-80.91808664
Fay Avenue Park,park,on,43.2212844,-79.82462888
Fay Court Park,park,on,43.52751061,-79.88080896
Featherstone Parkette,park,on,43.47676565,-79.7465652
Feed Mill Creek Park,park,on,45.27015009,-75.94579249
Fekete Woods,park,on,42.9615414,-81.12578689
Felker Park,park,on,43.19154861,-79.78241396
Fentiman Park,park,on,45.31483043,-75.92048845
Fenwick Green,park,on,43.43856113,-80.52918075
Fenwick Park,park,on,43.73340306,-79.77562796
Ferdinand Park Walkway,park,on,45.14253211,-75.60121099
Ferguson Heritage Green,park,on,43.38200718,-80.49306862
Ferguson Pratt Park,park,on,45.135362,-75.71399683
Ferguson Station,park,on,43.25405982,-79.8621327
Fergy Brown Park,park,on,43.68667872,-79.49727001
Fern Park,park,on,45.24497111,-75.60483531
Ferndale Park,park,on,44.35984757,-79.71723692
Fernwood Park,park,on,43.22107638,-79.83410403
Ferrand Drive Park,park,on,43.71989048,-79.33282025
Ferrie Street Lot,park,on,43.26695127,-79.85410861
Ferris Park,park,on,43.22580518,-79.7253399
Festival Park,park,on,43.78858418,-79.4593901
Field Park,park,on,43.52046459,-79.84998853
Fieldcote Memorial Park,park,on,43.22514096,-79.97977397
Fielding Memorial,park,on,46.42701056,-81.09500684
Fielding Park,park,on,45.3586679,-75.6842543
Fieldside Parkette*,park,on,43.85548564,-79.22636425
Fieldway Parkette,park,on,43.64017503,-79.52888499
Fifth Avenue Parkette,park,on,45.40084865,-75.68998413
Fifty Road Parkette,park,on,43.22730534,-79.63273042
Filsinger Park,park,on,43.43694247,-80.52440989
Filsinger Park Greenway,park,on,43.43616403,-80.52217844
Filsinger Park Natural Area,park,on,43.43586093,-80.52006083
Filsinger Park West,park,on,43.43774769,-80.51491115
Fimco Crescent Park,park,on,43.91195407,-79.25395033
Finch - Islington Park,park,on,43.7448821,-79.56916991
Finch Parkette,park,on,43.78034973,-79.41422219
Finchley Park,park,on,45.27854717,-75.72989771
Fiona Nelson Parkette,park,on,43.69916446,-79.39829225
Firefly Park,park,on,45.37044793,-75.63079626
First Street Promenade,park,on,43.4480397,-79.66052979
Fischer Park,park,on,43.42749342,-80.52489083
Fishermans Wharf,park,on,43.39341796,-79.70704275
Fisher's Mill Park,park,on,43.27167157,-79.97196506
Fitzgerald Park,park,on,43.53577776,-79.8706379
Fitzroy Pp,park,on,45.48329376,-76.22120461
Flamborough Centre Elementary,park,on,43.35910117,-79.93195332
Flamborough Centre Park,park,on,43.36041043,-79.93855491
Flamingo Parkette,park,on,43.7327763,-79.70752566
Fletcher's Flats,park,on,43.63446837,-79.71671503
Fletchers Parkette,park,on,43.6806317,-79.8201661
Flora Voisey Park,park,on,43.62123229,-79.48479847
Florence Buchanan Park,park,on,43.1813395,-80.24188409
Florence Gell Park,park,on,43.66194559,-79.4981658
Florence Park,park,on,43.44569497,-79.67946279
Florizel Park,park,on,45.31333633,-75.83675794
Flour Mill Silos,park,on,46.50642797,-80.986161
Folkway Park,park,on,43.55563167,-79.68274225
Fonthill Park,park,on,43.22850333,-79.91647827
Forbes Park Extension,park,on,43.42965106,-80.30662655
Fordwich Park,park,on,43.86862641,-81.03267918
Forest Creek Dr - Swp,park,on,43.37936672,-80.44052063
Forest Creek Dr (River Valley) - Swp,park,on,43.38370524,-80.44399053
Forest Creek Dr Park,park,on,43.38016714,-80.44070735
Forest Creek Park,park,on,45.26877692,-75.90959381
Forest Glen Park,park,on,45.45690891,-75.54498724
Forest Grove Ravine Woodlot,park,on,43.51113701,-79.87152936
Forest Heights Community Centre And Fire Hall,park,on,43.42797064,-80.52802991
Forest Heights Community Trail (Hydro),park,on,43.41556251,-80.53792684
Forest Hill Pond,park,on,43.04903654,-81.25512675
Forest Hill Woods,park,on,43.05401246,-81.2545497
Forest Manor Parkette*,park,on,43.89188767,-79.27605613
Forest View Park,park,on,42.98944755,-81.15633553
Forest West Park,park,on,43.4139685,-80.54644879
Forestbrook Park,park,on,45.34496948,-75.94027241
Forestglade Park,park,on,45.37508885,-75.6011214
Foresthill Park,park,on,44.24207505,-76.59805195
Forestvale Park,park,on,43.34187258,-79.84544476
Forfar Park,park,on,43.46437507,-80.4524662
Forler Green,park,on,43.42722281,-80.50085626
Forster Park,park,on,43.44941131,-79.67770624
Fort Henry Heights,park,on,44.23134091,-76.46023395
Fothergill Woods Park,park,on,43.38045499,-79.74060694
Founders Point,park,on,43.35515308,-80.31577937
Four Oaks Gate Park,park,on,43.69683994,-79.33756195
Fourth Street Parkette,park,on,43.59812435,-79.50029236
Fowley Park,park,on,43.48581281,-79.73101894
Fox Hollow Ravine - North,park,on,43.01602664,-81.31509224
Fox Hollow Ravine - South,park,on,43.01327575,-81.30995348
Foxacre Parkette,park,on,43.71007676,-79.76813736
Foxfield District Park,park,on,43.02638179,-81.32558538
Foxfield Woods,park,on,43.02462991,-81.32067885
Foxtail Ridge Parkette,park,on,44.02431796,-79.46908926
Fran Ellen Cres - Swp,park,on,43.41080816,-80.54916448
Franchetto Park,park,on,43.5582182,-80.23541411
Francis Green,park,on,43.45209847,-80.49681258
Francis H Taylor Park,park,on,43.67044195,-79.82062682
Francis Road Bikeway,trail,on,43.31877095,-79.82119871
Frank Mckechnie Park,park,on,43.70462944,-79.64259614
Frank Stollery Parkette,park,on,43.67271457,-79.38828779
Frank Stronach Park,park,on,44.0375132,-79.41906941
Franklin Road Elementary,park,on,43.22523114,-79.85152233
Franklin Street Pes,park,on,43.87998206,-79.25819855
Fraser Fields Parkette,park,on,45.26253184,-75.76413903
Fraser Street Parkette,park,on,44.24653641,-76.49041975
Fraser Woodlot,park,on,43.33944709,-80.32489355
Fraserwood Park,park,on,43.71372793,-79.44253973
Fred Grant Square,park,on,44.38876085,-79.68752518
Fred Johnson Park,park,on,43.74186822,-79.21484466
Fred Varley Public School,park,on,43.89139124,-79.2849291
Fred Young Park,park,on,43.76695806,-79.50536728
Frederick Park,park,on,42.97347609,-81.15581128
Frederick Parkette,park,on,43.23527805,-79.69888905
Freelton Community Park,park,on,43.40226175,-80.04069654
Freeman Crescent Park,park,on,42.8372967,-80.28771674
Frenette Park,park,on,45.47556103,-75.46696662
Fresco Way,park,on,43.54615739,-79.60344415
Freshwater Parkette,park,on,45.2521682,-75.74645288
Friar Gate Park,park,on,45.47166829,-75.53616679
Friendship Park,park,on,44.23735254,-76.49088275
Fringewood Park - Phase 2,park,on,45.27570147,-75.91130161
Frisby Park,park,on,43.88994741,-79.36976426
Frontenac Park,park,on,43.37343458,-79.75159638
Frontenac Pp,park,on,44.53952475,-76.50989461
Frontenac School Parkette,park,on,44.24063777,-76.49340838
Frost Park,park,on,43.71368383,-79.56683231
Furness Park,park,on,45.28449035,-75.70520908
Futura Parkette,park,on,43.74799583,-79.50761248
Future Community Park,park,on,43.50111103,-79.85905254
G. Ross Lord Park,park,on,43.78743282,-79.45696946
Gérald Poulin Park,park,on,45.44421589,-75.53857812
Gaffney Park,park,on,43.67205509,-79.48465144
Gainsborough Meadows,park,on,42.99802578,-81.31385994
Gainsborough Park,park,on,43.47771074,-79.68647657
Gainsborough Valley Park,park,on,43.00744026,-81.30107231
Gairloch Galleries,park,on,43.46093514,-79.64706426
Gairloch Gardens,park,on,43.4611841,-79.64842799
Gaiser Park,park,on,42.985658,-79.282669
Galt Horticultural Society,park,on,43.3567672,-80.31718919
Garbutt Parkette,park,on,43.66952635,-79.781562
Garden Avenue Parkette,park,on,43.7854488,-79.27215831
Garden City Golf Course,park,on,43.15680486,-79.22121865
Garden Plots,park,on,42.95172083,-81.30940833
Garden Trail Rd Parkette,trail,on,43.90318273,-79.24013871
Gardenwalk Park,park,on,44.25464237,-76.59710482
Garfield Park,park,on,45.36472459,-75.76016717
Garibaldi Lookout,park,on,44.32581394,-79.72421548
Garnier Park,park,on,43.79981198,-79.39410198
Garrigan Park,park,on,44.22328753,-76.51906093
Garrison Creek Park,park,on,43.67143815,-79.42828231
Garry Hill Memorial Park,park,on,43.26170291,-79.87741234
Garson Community Centre & Arena,park,on,46.55785002,-80.86029193
Garson Park,park,on,46.55444165,-80.86899516
Garth St. Reservoir,park,on,43.21382895,-79.90677485
Garth Street/Twenty Rd Open Space,park,on,43.19595412,-79.91579743
Garthdale Parkette,park,on,43.7652867,-79.46490753
Gartshore Park,park,on,42.96822838,-81.23434084
Gastle Park,park,on,43.48493651,-79.86693761
Gatesbury Park,park,on,43.34244151,-79.88702171
Gateshead Park,park,on,45.35202442,-75.93092947
Gatestone Elementary,park,on,43.18180796,-79.78943697
Gatestone Open Space,park,on,43.18123338,-79.78908785
Gatorade Garden City Complex,park,on,43.16064119,-79.23913086
Gdci Public Park,park,on,43.73317586,-81.71450311
Geary Avenue Parkette,park,on,43.67076254,-79.43174356
General Brock,park,on,43.34359564,-79.77499886
Generals Green,park,on,43.48193349,-80.48244455
Genevive Park,park,on,43.01462649,-81.21499153
Geoff Wightman Park,park,on,45.35245081,-75.69681763
George Chater Parkette,park,on,43.6509048,-79.47991319
George Couperwaite Park,park,on,43.859594,-79.21979069
George Hamilton Memorial Park,park,on,43.86199267,-81.1496279
George Hislop Park,park,on,43.66827602,-79.38493753
George Lippert Park,park,on,43.45876949,-80.49540902
George Luesby Park,park,on,44.04069472,-79.48298466
George M. Lee Park,park,on,43.76523881,-79.76650806
George Milbrandt Parkette,park,on,43.7253669,-79.40192795
George Richardson Park,park,on,44.0742568,-79.45105508
George Savage Park,park,on,43.47275258,-79.74642143
George Savage Promenade,park,on,43.47131085,-79.74022858
George Street Parkette,park,on,43.44376019,-79.66482397
George-Dassylva Park,park,on,45.43990268,-75.49094255
Georges Square,park,on,43.44969727,-79.66934925
Georgian Fields 2,park,on,44.40902804,-79.66063142
Georgian Park,park,on,43.46610285,-80.44365895
German Mills Meadow And Natural Habitat,park,on,43.81793793,-79.37591288
German Mills Pes,park,on,43.81551631,-79.36583658
Gerrard - Carlaw Parkette,park,on,43.66723042,-79.34326776
Gesner Court Park,park,on,45.29865756,-75.90092639
Ghosh Park,park,on,45.37661473,-75.61013338
Gibbon Park,park,on,44.38735368,-79.71285822
Gibbons Park,park,on,42.99948122,-81.26397094
Gibbons/Uwo Wetland,park,on,43.03378893,-81.27757639
Gibson Park,park,on,43.76908699,-79.41523224
Gideon Parkette,park,on,43.79666387,-79.36330022
Gihon Spring Park,park,on,43.75452777,-79.5946311
Gilbey Park,park,on,45.35930565,-75.73294243
Gildner Green,park,on,43.45292784,-80.51623258
Gill Park,park,on,45.48654077,-76.03851288
Gillespie Park,park,on,45.34570712,-75.68957261
Glabar Park,park,on,45.37135496,-75.76371639
Gladhurst Park,park,on,43.68484606,-79.49130226
Gladstone-Shaw Park,park,on,43.78894173,-79.7277728
Glanbrook Sports Complex,park,on,43.13099856,-79.83798979
Glandriel Park,park,on,45.47444094,-75.45275306
Glanworth Park,park,on,42.86538395,-81.19527112
Glasgow Parkette,park,on,43.65686154,-79.39844716
Glasgow Street Parkette,park,on,43.65674705,-79.39840245
Glass Avenue Park,park,on,42.98883376,-81.19215497
Glebe Memorial Park,park,on,45.40475066,-75.69909631
Gledhill Park,park,on,43.69084979,-79.30991231
Glen Abbey Community Centre,park,on,43.43586805,-79.73888344
Glen Abbey Park,park,on,43.43773354,-79.7391791
Glen Abbey Trail - 1,park,on,43.42698889,-79.7430569
Glen Abbey Trail - 2,park,on,43.43288988,-79.73104522
Glen Abbey Trail - 3,park,on,43.44070738,-79.72257458
Glen Afton Park,park,on,43.35308418,-79.75740222
Glen Agar Park,park,on,43.66212864,-79.55638355
Glen Allen Drive Natural Open Space,park,on,43.21217523,-79.73588338
Glen Allen Park,park,on,43.39913922,-79.72205118
Glen Ave. Park,park,on,43.14606918,-79.24816976
Glen Cairn / Open Space,park,on,42.95618316,-81.21290058
Glen Cairn Arena,park,on,42.9626239,-81.21102848
Glen Cairn Community Centre / Morrena Park,park,on,45.29605928,-75.88531212
Glen Cairn Park - East,park,on,42.96445002,-81.21467217
Glen Cairn Park - North,park,on,42.96760742,-81.21711405
Glen Cairn Park - West,park,on,42.96419754,-81.21693016
Glen Cameron Rd Traffic Island,park,on,43.80792349,-79.4098294
Glen Castle Park,park,on,43.21353599,-79.80066367
Glen Long Park,park,on,43.70874722,-79.45579342
Glen Manor The Veevers Home,park,on,43.21097612,-79.78576356
Glen Oak Park,park,on,43.43195851,-79.69573571
Glen Park Parkette,park,on,43.70562253,-79.46474041
Glen Ravine Park,park,on,43.73808632,-79.25584461
Glen Sheppard Park,park,on,43.72761874,-79.25013225
Glen Stewart Park,park,on,43.67775021,-79.29298331
Glen Valley Pond,park,on,43.44708281,-79.73420882
Glenarden Park,park,on,44.24808028,-76.52044081
Glenashton Park,park,on,43.48842585,-79.70231397
Glenburn Forest*,park,on,43.87887711,-79.33880619
Glencliffe Crt - Swp,park,on,43.46326433,-80.43191613
Glencrest Park,park,on,43.81535617,-79.39149634
Glendenning Park,park,on,43.59693949,-79.72844553
Glenellen Parkette,park,on,43.64061901,-79.49544824
Glengary Park,park,on,43.14118852,-79.21997505
Glengrove / Marlee Parkette,park,on,43.71037234,-79.44484718
Glenhaven Pond And Valley,park,on,43.8977774,-79.29785267
Glenhollow Open Space,park,on,43.18786867,-79.79716233
Glenholme Avenue Park,park,on,43.22842031,-79.79933453
Glenridge Quarry Naturalization Site - Regional,park,on,43.122928,-79.23731941
Glenview Parkette,park,on,43.72033994,-79.40407624
Glenvista Dr - Swp,park,on,43.38593528,-80.49069411
Global Pet Foods Dog Park Presented By Snapd,park,on,44.07110906,-79.45487729
Globe Park,park,on,43.25268614,-79.76949878
Gloucester Hydro Park,park,on,45.43545594,-75.60951301
Glow Park,park,on,43.25327909,-79.77927553
Goddard Street Park,park,on,45.21668504,-75.69374692
Goderich Dog Park,park,on,43.73187362,-81.72390573
Goderich Lions Park,park,on,43.73293884,-81.7095313
Goderich Shore Cresent Park,park,on,43.73410175,-81.72051664
